POSTALCODE,COUNTRY,STATE,ACI_AIRPORT,ACI_ZONE
71852,US,AR,LIT,F
71941,US,AR,LIT,F
71923,US,AR,LIT,D
71933,US,AR,LIT,F
71929,US,AR,LIT,F
71923,US,AR,LIT,D
71923,US,AR,LIT,D
71923,US,AR,LIT,D
71942,US,AR,LIT,F
71860,US,AR,LIT,F
71656,US,AR,LIT,E
71909,US,AR,LIT,C
71962,US,AR,LIT,F
72099,US,AR,LIT,B
72046,US,AR,LIT,C
72046,US,AR,LIT,C
72046,US,AR,LIT,C
72046,US,AR,LIT,C
72046,US,AR,LIT,C
71968,US,AR,LIT,F
72006,US,AR,LIT,F
71999,US,AR,LIT,E
71999,US,AR,LIT,E
72046,US,AR,LIT,C
72003,US,AR,LIT,F
72046,US,AR,LIT,C
72104,US,AR,LIT,C
71960,US,AR,LIT,F
72029,US,AR,LIT,F
72028,US,AR,LIT,F
72024,US,AR,LIT,C
72022,US,AR,LIT,B
72015,US,AR,LIT,C
72015,US,AR,LIT,C
72013,US,AR,LIT,F
72104,US,AR,LIT,C
71998,US,AR,LIT,D
72041,US,AR,LIT,F
72036,US,AR,LIT,F
72035,US,AR,LIT,C
72035,US,AR,LIT,C
72035,US,AR,LIT,C
72035,US,AR,LIT,C
72039,US,AR,LIT,D
72040,US,AR,LIT,F
72032,US,AR,LIT,C
72032,US,AR,LIT,C
72032,US,AR,LIT,C
72046,US,AR,LIT,C
72032,US,AR,LIT,C
72104,US,AR,LIT,C
72046,US,AR,LIT,C
72032,US,AR,LIT,C
72032,US,AR,LIT,C
72032,US,AR,LIT,C
72032,US,AR,LIT,C
72046,US,AR,LIT,C
72053,US,AR,LIT,B
72031,US,AR,LIT,E
72046,US,AR,LIT,C
72046,US,AR,LIT,C
72032,US,AR,LIT,C
72073,US,AR,LIT,F
72110,US,AR,LIT,C
72106,US,AR,LIT,B
72105,US,AR,LIT,C
72086,US,AR,LIT,C
72110,US,AR,LIT,C
72065,US,AR,LIT,C
72064,US,AR,LIT,C
72064,US,AR,LIT,C
72086,US,AR,LIT,C
72086,US,AR,LIT,C
72104,US,AR,LIT,C
72081,US,AR,LIT,D
72105,US,AR,LIT,C
72076,US,AR,LIT,B
72076,US,AR,LIT,B
72076,US,AR,LIT,B
72076,US,AR,LIT,B
72076,US,AR,LIT,B
72081,US,AR,LIT,D
71754,US,AR,LIT,F
71753,US,AR,LIT,F
71751,US,AR,LIT,F
71748,US,AR,LIT,F
72086,US,AR,LIT,C
72602,US,AR,LIT,F
71745,US,AR,LIT,F
72104,US,AR,LIT,C
72104,US,AR,LIT,C
72104,US,AR,LIT,C
72103,US,AR,LIT,B
72103,US,AR,LIT,B
72101,US,AR,LIT,F
72099,US,AR,LIT,B
72099,US,AR,LIT,B
72099,US,AR,LIT,B
72110,US,AR,LIT,C
72099,US,AR,LIT,B
72110,US,AR,LIT,C
72104,US,AR,LIT,C
72110,US,AR,LIT,C
71711,US,AR,LIT,E
71958,US,AR,LIT,F
72113,US,AR,LIT,B
72113,US,AR,LIT,B
72110,US,AR,LIT,C
72110,US,AR,LIT,C
72110,US,AR,LIT,C
72104,US,AR,LIT,C
72104,US,AR,LIT,C
72921,US,AR,LIT,F
72118,US,AR,LIT,B
72118,US,AR,LIT,B
72114,US,AR,LIT,B
72114,US,AR,LIT,B
72114,US,AR,LIT,B
72115,US,AR,LIT,A
72114,US,AR,LIT,B
72118,US,AR,LIT,B
72114,US,AR,LIT,B
72118,US,AR,LIT,B
72117,US,AR,LIT,B
72117,US,AR,LIT,B
72117,US,AR,LIT,B
72117,US,AR,LIT,B
72116,US,AR,LIT,B
72117,US,AR,LIT,B
72118,US,AR,LIT,B
72143,US,AR,LIT,C
72120,US,AR,LIT,B
72132,US,AR,LIT,C
72132,US,AR,LIT,C
72124,US,AR,LIT,B
72114,US,AR,LIT,B
72126,US,AR,LIT,F
72117,US,AR,LIT,B
72116,US,AR,LIT,B
72116,US,AR,LIT,B
72116,US,AR,LIT,B
72116,US,AR,LIT,B
72116,US,AR,LIT,B
72115,US,AR,LIT,A
72127,US,AR,LIT,F
72199,US,AR,LIT,B
72160,US,AR,LIT,C
72170,US,AR,LIT,F
72190,US,AR,LIT,A
72199,US,AR,LIT,B
72199,US,AR,LIT,B
72116,US,AR,LIT,B
72199,US,AR,LIT,B
72169,US,AR,LIT,F
72189,US,AR,LIT,F
72183,US,AR,LIT,C
72183,US,AR,LIT,C
72181,US,AR,LIT,F
72160,US,AR,LIT,C
72927,US,AR,LIT,F
72199,US,AR,LIT,B
72176,US,AR,LIT,C
72118,US,AR,LIT,B
72117,US,AR,LIT,B
72117,US,AR,LIT,B
72117,US,AR,LIT,B
72116,US,AR,LIT,B
72117,US,AR,LIT,B
72160,US,AR,LIT,C
72176,US,AR,LIT,C
72167,US,AR,LIT,F
72175,US,AR,LIT,F
72173,US,AR,LIT,E
72173,US,AR,LIT,E
72173,US,AR,LIT,E
72160,US,AR,LIT,C
72117,US,AR,LIT,B
72168,US,AR,LIT,F
72404,US,AR,LIT,F
72118,US,AR,LIT,B
72315,US,AR,LIT,F
72231,US,AR,LIT,A
72439,US,AR,LIT,F
72401,US,AR,LIT,F
72321,US,AR,LIT,F
72410,US,AR,LIT,F
72313,US,AR,LIT,F
72416,US,AR,LIT,F
72402,US,AR,LIT,F
72417,US,AR,LIT,F
72396,US,AR,LIT,F
72394,US,AR,LIT,F
72392,US,AR,LIT,F
72326,US,AR,LIT,F
72319,US,AR,LIT,F
72821,US,AR,FSM,K
72905,US,AR,FSM,B
71965,US,AR,FSM,L
72916,US,AR,FSM,B
72919,US,AR,FSM,A
72316,US,AR,LIT,F
72941,US,AR,FSM,B
72438,US,AR,LIT,F
72301,US,AR,LIT,F
72303,US,AR,LIT,F
72310,US,AR,LIT,F
72325,US,AR,LIT,F
72311,US,AR,LIT,F
72312,US,AR,LIT,F
72944,US,AR,FSM,F
72123,US,AR,LIT,F
72366,US,AR,LIT,F
72365,US,AR,LIT,F
72364,US,AR,LIT,F
72360,US,AR,LIT,F
72359,US,AR,LIT,F
72390,US,AR,LIT,F
72119,US,AR,LIT,B
72373,US,AR,LIT,F
72120,US,AR,LIT,B
72120,US,AR,LIT,B
72118,US,AR,LIT,B
72124,US,AR,LIT,B
72119,US,AR,LIT,B
72118,US,AR,LIT,B
72355,US,AR,LIT,F
72342,US,AR,LIT,F
72143,US,AR,LIT,C
72432,US,AR,LIT,F
72422,US,AR,LIT,F
72419,US,AR,LIT,F
72351,US,AR,LIT,F
72350,US,AR,LIT,F
72370,US,AR,LIT,F
72347,US,AR,LIT,F
72372,US,AR,LIT,F
72336,US,AR,LIT,F
72335,US,AR,LIT,F
72329,US,AR,LIT,F
72340,US,AR,LIT,F
72327,US,AR,LIT,F
72403,US,AR,LIT,F
72348,US,AR,LIT,F
72461,US,AR,LIT,F
72712,US,AR,LIT,F
72542,US,AR,LIT,F
72545,US,AR,LIT,D
72450,US,AR,LIT,F
72513,US,AR,LIT,F
72550,US,AR,LIT,F
72454,US,AR,LIT,F
72555,US,AR,LIT,F
72451,US,AR,LIT,F
72447,US,AR,LIT,F
72443,US,AR,LIT,F
72442,US,AR,LIT,F
72473,US,AR,LIT,F
72479,US,AR,LIT,F
72455,US,AR,LIT,F
72753,US,AR,LIT,F
72142,US,AR,LIT,C
72703,US,AR,LIT,F
72702,US,AR,LIT,F
72718,US,AR,LIT,F
72905,US,AR,LIT,F
72532,US,AR,LIT,F
72741,US,AR,LIT,F
72471,US,AR,LIT,F
72737,US,AR,LIT,F
72527,US,AR,LIT,F
72903,US,AR,LIT,F
72521,US,AR,LIT,F
72543,US,AR,LIT,D
72556,US,AR,LIT,F
72745,US,AR,LIT,F
72576,US,AR,LIT,F
72956,US,AR,LIT,F
72433,US,AR,LIT,F
72923,US,AR,LIT,F
72928,US,AR,LIT,F
72930,US,AR,LIT,F
72476,US,AR,LIT,F
72952,US,AR,LIT,F
72916,US,AR,LIT,F
72568,US,AR,LIT,F
72567,US,AR,LIT,F
72564,US,AR,LIT,F
72904,US,AR,LIT,F
72616,US,AR,LIT,F
72957,US,AR,LIT,F
72917,US,AR,LIT,F
72560,US,AR,LIT,F
72714,US,AR,LIT,F
72475,US,AR,LIT,F
72936,US,AR,LIT,F
72941,US,AR,LIT,F
72933,US,AR,LIT,F
72946,US,AR,LIT,F
72918,US,AR,LIT,F
72949,US,AR,LIT,F
72935,US,AR,LIT,F
72919,US,AR,LIT,F
72906,US,AR,LIT,F
72908,US,AR,LIT,F
72913,US,AR,LIT,F
72914,US,AR,LIT,F
72472,US,AR,LIT,F
72947,US,AR,LIT,F
72645,US,AR,LIT,F
72704,US,AR,LIT,F
72149,US,AR,LIT,C
72143,US,AR,LIT,C
72143,US,AR,LIT,C
72143,US,AR,LIT,C
72150,US,AR,LIT,C
72150,US,AR,LIT,C
72143,US,AR,LIT,C
72654,US,AR,LIT,F
72653,US,AR,LIT,F
72687,US,AR,LIT,F
72638,US,AR,LIT,F
72650,US,AR,LIT,F
72685,US,AR,LIT,F
72143,US,AR,LIT,C
72142,US,AR,LIT,C
72143,US,AR,LIT,C
72143,US,AR,LIT,C
72143,US,AR,LIT,C
72143,US,AR,LIT,C
72160,US,AR,LIT,C
72143,US,AR,LIT,C
72143,US,AR,LIT,C
72677,US,AR,LIT,F
72142,US,AR,LIT,C
72143,US,AR,LIT,C
72150,US,AR,LIT,C
72160,US,AR,LIT,C
72156,US,AR,LIT,F
72150,US,AR,LIT,C
72143,US,AR,LIT,C
72716,US,AR,LIT,F
72762,US,AR,LIT,F
72758,US,AR,LIT,F
72757,US,AR,LIT,F
72768,US,AR,LIT,F
72832,US,AR,LIT,F
72682,US,AR,LIT,F
72821,US,AR,LIT,F
72770,US,AR,LIT,F
72756,US,AR,LIT,F
72728,US,AR,LIT,F
72727,US,AR,LIT,F
72719,US,AR,LIT,F
72730,US,AR,LIT,F
72715,US,AR,LIT,F
72830,US,AR,LIT,E
72631,US,AR,LIT,F
72611,US,AR,LIT,F
72853,US,AR,LIT,F
72855,US,AR,LIT,F
72846,US,AR,LIT,F
72901,US,AR,LIT,F
72902,US,AR,LIT,F
72764,US,AR,LIT,F
72632,US,AR,LIT,F
72766,US,AR,LIT,F
72626,US,AR,LIT,F
72635,US,AR,LIT,F
72840,US,AR,LIT,F
72765,US,AR,LIT,F
72774,US,AR,LIT,F
72634,US,AR,LIT,F
72701,US,AR,LIT,F
72429,US,AR,LIT,F
72455,US,AR,MEM,H
72396,US,AR,MEM,F
72384,US,AR,MEM,G
72373,US,AR,MEM,G
72360,US,AR,MEM,E
72404,US,AR,MEM,E
72342,US,AR,MEM,E
72335,US,AR,MEM,F
72101,US,AR,MEM,E
72331,US,AR,MEM,G
72327,US,AR,MEM,F
72326,US,AR,MEM,E
72432,US,AR,MEM,E
72386,US,AR,MEM,G
72422,US,AR,MEM,I
72926,US,AR,FSM,M
72824,US,AR,FSM,M
72745,US,AR,FSM,P
72833,US,AR,FSM,N
72846,US,AR,FSM,N
72769,US,AR,FSM,L
72034,US,AR,LIT,C
72734,US,AR,FSM,O
71953,US,AR,FSM,O
72853,US,AR,FSM,O
72764,US,AR,FSM,O
72842,US,AR,FSM,M
72761,US,AR,FSM,O
72801,US,AR,FSM,D
72834,US,AR,FSM,D
72207,US,AR,LIT,A
72744,US,AR,FSM,L
72033,US,AR,LIT,C
71901,US,AR,FSM,B
72823,US,AR,LIT,D
72089,US,AR,LIT,C
72084,US,AR,FSM,H
72018,US,AR,LIT,C
71901,US,AR,FSM,C
72207,US,AR,LIT,A
72937,US,AR,FSM,C
72935,US,AR,FSM,E
72933,US,AR,FSM,F
72938,US,AR,FSM,F
72944,US,AR,FSM,E
72948,US,AR,FSM,F
72945,US,AR,FSM,E
72940,US,AR,FSM,E
72851,US,AR,FSM,P
72934,US,AR,FSM,G
72932,US,AR,FSM,E
72952,US,AR,FSM,D
72921,US,AR,FSM,D
72905,US,AR,FSM,A
72916,US,AR,FSM,A
72923,US,AR,FSM,B
72956,US,AR,FSM,B
72941,US,AR,FSM,D
72904,US,AR,FSM,A
72903,US,AR,FSM,A
72901,US,AR,FSM,A
72936,US,AR,FSM,D
72730,US,AR,FSM,M
72729,US,AR,FSM,I
72737,US,AR,FSM,M
72826,US,AR,FSM,J
72951,US,AR,FSM,H
72865,US,AR,FSM,J
72701,US,AR,FSM,M
72821,US,AR,FSM,J
72927,US,AR,FSM,H
72947,US,AR,FSM,F
72855,US,AR,FSM,I
72928,US,AR,FSM,G
72830,US,AR,FSM,M
72946,US,AR,FSM,G
72651,US,AR,FSM,K
72958,US,AR,FSM,I
72943,US,AR,FSM,I
72949,US,AR,FSM,I
72774,US,AR,FSM,L
72765,US,AR,FSM,O
72072,US,AR,LIT,C
71612,US,AR,LIT,C
72704,US,AR,FSM,M
71903,US,AR,LIT,C
72902,US,AR,FSM,A
72058,US,AR,LIT,C
72914,US,AR,FSM,A
72762,US,AR,FSM,O
71901,US,AR,FSM,B
72766,US,AR,FSM,O
71901,US,AR,FSM,B
71903,US,AR,LIT,C
71901,US,AR,FSM,B
72847,US,AR,LIT,E
71901,US,AR,FSM,B
72918,US,AR,FSM,A
72231,US,AR,LIT,A
72084,US,AR,FSM,H
72223,US,AR,LIT,B
72231,US,AR,LIT,A
71901,US,AR,FSM,B
72058,US,AR,LIT,C
72913,US,AR,FSM,A
71901,US,AR,FSM,B
72917,US,AR,FSM,A
71901,US,AR,FSM,B
71901,US,AR,FSM,B
72811,US,AR,FSM,D
72908,US,AR,FSM,A
72906,US,AR,FSM,A
71901,US,AR,FSM,B
72837,US,AR,LIT,E
72058,US,AR,LIT,C
72957,US,AR,FSM,B
71910,US,AR,LIT,C
71901,US,AR,FSM,B
72052,US,AR,LIT,C
72704,US,AR,FSM,M
72702,US,AR,FSM,M
72812,US,AR,FSM,D
72058,US,AR,LIT,C
72084,US,AR,FSM,H
71901,US,AR,FSM,B
71901,US,AR,FSM,B
71901,US,AR,FSM,B
71901,US,AR,FSM,B
72863,US,AR,FSM,N
71612,US,AR,LIT,C
72703,US,AR,FSM,M
72084,US,AR,FSM,H
71910,US,AR,LIT,C
72955,US,AR,FSM,F
71910,US,AR,LIT,C
71901,US,AR,FSM,B
72058,US,AR,LIT,C
71965,US,AR,FSM,L
72753,US,AR,FSM,O
72802,US,AR,FSM,D
72058,US,AR,LIT,C
72802,US,AR,LIT,D
72858,US,AR,LIT,D
72127,US,AR,LIT,D
72801,US,AR,LIT,D
72811,US,AR,LIT,D
72812,US,AR,LIT,D
72145,US,AR,LIT,C
72135,US,AR,LIT,C
72143,US,AR,LIT,C
72150,US,AR,LIT,C
72465,US,AR,MEM,E
72834,US,AR,LIT,D
72823,US,AR,LIT,D
72823,US,AR,LIT,D
72190,US,AR,LIT,B
72132,US,AR,LIT,C
72190,US,AR,LIT,B
72142,US,AR,LIT,C
71859,US,AR,DFW,N
72756,US,AR,TUL,D
71857,US,AR,LIT,E
71857,US,AR,DFW,N
72753,US,AR,TUL,F
71613,US,AR,LIT,C
71611,US,AR,LIT,C
71603,US,AR,LIT,C
72116,US,AR,LIT,B
72476,US,AR,MEM,F
71601,US,AR,LIT,C
71602,US,AR,LIT,C
71858,US,AR,DFW,N
72472,US,AR,MEM,D
72472,US,AR,MEM,D
71852,US,AR,DFW,N
72183,US,AR,LIT,C
72180,US,AR,LIT,B
71866,US,AR,DFW,N
72395,US,AR,MEM,G
71864,US,AR,DFW,N
72301,US,AR,MEM,C
71862,US,AR,DFW,N
71671,US,AR,LIT,E
72173,US,AR,LIT,E
71770,US,AR,DFW,N
72120,US,AR,LIT,B
72770,US,AR,TUL,D
72135,US,AR,LIT,C
72135,US,AR,LIT,C
71861,US,AR,DFW,N
72164,US,AR,LIT,B
72160,US,AR,LIT,C
71667,US,AR,LIT,D
71860,US,AR,DFW,N
72764,US,AR,TUL,D
72761,US,AR,TUL,D
72124,US,AR,LIT,B
72176,US,AR,LIT,C
72053,US,AR,LIT,B
71639,US,AR,LIT,E
71833,US,AR,DFW,N
72722,US,AR,TUL,D
72042,US,AR,LIT,E
72216,US,AR,LIT,A
72215,US,AR,LIT,A
71832,US,AR,DFW,N
72037,US,AR,LIT,C
72022,US,AR,LIT,B
72053,US,AR,LIT,B
71731,US,AR,DFW,N
72476,US,AR,MEM,F
72522,US,AR,LIT,E
72719,US,AR,TUL,D
72024,US,AR,LIT,C
71701,US,AR,LIT,E
72023,US,AR,LIT,C
72321,US,AR,MEM,D
72064,US,AR,LIT,C
72032,US,AR,LIT,C
71742,US,AR,LIT,D
72451,US,AR,MEM,F
72736,US,AR,TUL,D
72112,US,AR,LIT,E
71644,US,AR,LIT,D
72319,US,AR,MEM,G
72339,US,AR,MEM,D
72143,US,AR,LIT,C
72734,US,AR,TUL,D
71730,US,AR,DFW,N
71836,US,AR,DFW,N
71730,US,AR,SHV,H
72703,US,AR,TUL,D
72702,US,AR,TUL,D
72701,US,AR,TUL,D
72730,US,AR,TUL,D
72046,US,AR,LIT,C
71835,US,AR,DFW,N
72728,US,AR,TUL,D
72045,US,AR,LIT,E
72417,US,AR,MEM,E
72901,US,AR,FSM,A
72207,US,AR,LIT,A
72010,US,AR,LIT,D
72007,US,AR,LIT,C
71822,US,AR,SHV,F
72310,US,AR,MEM,G
71923,US,AR,LIT,D
72004,US,AR,LIT,D
71820,US,AR,DFW,N
72002,US,AR,LIT,B
71827,US,AR,DFW,N
72209,US,AR,LIT,A
72011,US,AR,LIT,C
72206,US,AR,LIT,A
72205,US,AR,LIT,A
72204,US,AR,LIT,A
72203,US,AR,LIT,A
72202,US,AR,LIT,A
72201,US,AR,LIT,A
72078,US,AR,LIT,B
72127,US,AR,LIT,D
72076,US,AR,LIT,B
72716,US,AR,TUL,F
72021,US,AR,LIT,D
72214,US,AR,LIT,A
72212,US,AR,LIT,A
71826,US,AR,DFW,N
72416,US,AR,MEM,E
72319,US,AR,MEM,G
72316,US,AR,MEM,G
72315,US,AR,MEM,G
72501,US,AR,LIT,E
72764,US,AR,TUL,D
72503,US,AR,LIT,E
72714,US,AR,TUL,F
72712,US,AR,TUL,D
72158,US,AR,LIT,C
72015,US,AR,LIT,C
72211,US,AR,LIT,A
72210,US,AR,LIT,B
72714,US,AR,TUL,F
72012,US,AR,LIT,C
71743,US,AR,LIT,E
71825,US,AR,DFW,N
72190,US,AR,LIT,B
72107,US,AR,LIT,C
71655,US,AR,LIT,E
71851,US,AR,DFW,N
71847,US,AR,DFW,N
72747,US,AR,TUL,F
72106,US,AR,LIT,B
72113,US,AR,LIT,B
72365,US,AR,MEM,D
71956,US,AR,LIT,D
72105,US,AR,LIT,C
72114,US,AR,LIT,B
72135,US,AR,LIT,C
72104,US,AR,LIT,C
71753,US,AR,DFW,N
72103,US,AR,LIT,B
72076,US,AR,LIT,B
72745,US,AR,TUL,D
72065,US,AR,LIT,C
72076,US,AR,LIT,B
72364,US,AR,MEM,D
72114,US,AR,LIT,B
72450,US,AR,MEM,F
71855,US,AR,DFW,N
72370,US,AR,MEM,D
72124,US,AR,LIT,B
72120,US,AR,LIT,B
72119,US,AR,LIT,B
72118,US,AR,LIT,B
72117,US,AR,LIT,B
72110,US,AR,LIT,C
72115,US,AR,LIT,A
72086,US,AR,LIT,C
72113,US,AR,LIT,B
72124,US,AR,LIT,B
72562,US,AR,LIT,E
72119,US,AR,LIT,B
72118,US,AR,LIT,B
72117,US,AR,LIT,B
72116,US,AR,LIT,B
72115,US,AR,LIT,A
72116,US,AR,LIT,B
71902,US,AR,LIT,C
72102,US,AR,LIT,C
72741,US,AR,TUL,E
72358,US,AR,MEM,D
72076,US,AR,LIT,B
72433,US,AR,MEM,F
71909,US,AR,LIT,C
71951,US,AR,LIT,C
71914,US,AR,LIT,C
72401,US,AR,MEM,E
71909,US,AR,LIT,C
72350,US,AR,MEM,D
71901,US,AR,LIT,C
71951,US,AR,LIT,C
71914,US,AR,LIT,C
71913,US,AR,LIT,C
71909,US,AR,LIT,C
71902,US,AR,LIT,C
71901,US,AR,LIT,C
71842,US,AR,DFW,N
71913,US,AR,LIT,C
72202,US,AR,LIT,A
72102,US,AR,LIT,C
72295,US,AR,LIT,A
72231,US,AR,LIT,A
72227,US,AR,LIT,A
72225,US,AR,LIT,A
72222,US,AR,LIT,A
72221,US,AR,LIT,A
72219,US,AR,LIT,A
72079,US,AR,LIT,C
72217,US,AR,LIT,A
72083,US,AR,LIT,C
72402,US,AR,MEM,E
72403,US,AR,MEM,E
72081,US,AR,LIT,D
72082,US,AR,LIT,C
72845,US,AR,LIT,E
71913,US,AR,LIT,C
71844,US,AR,DFW,N
72439,US,AR,MEM,F
72744,US,AR,TUL,F
96799,SAMOA (USA),AS,PPG,C
96799,SAMOA (USA),AS,PPG,C
96799,SAMOA (USA),AS,PPG,A
96799,SAMOA (USA),AS,PPG,B
96799,SAMOA (USA),AS,PPG,A
96799,SAMOA (USA),AS,PPG,A
96799,SAMOA (USA),AS,PPG,C
96799,SAMOA (USA),AS,PPG,B
85722,US,AZ,PHX,F
85714,US,AZ,PHX,F
85715,US,AZ,PHX,F
85716,US,AZ,PHX,F
85717,US,AZ,PHX,F
85718,US,AZ,PHX,F
85719,US,AZ,PHX,F
85721,US,AZ,PHX,F
85713,US,AZ,PHX,F
85704,US,AZ,PHX,F
85720,US,AZ,PHX,F
85712,US,AZ,PHX,F
85711,US,AZ,PHX,F
85710,US,AZ,PHX,F
85709,US,AZ,PHX,F
85708,US,AZ,PHX,F
85723,US,AZ,PHX,F
85706,US,AZ,PHX,F
85705,US,AZ,PHX,F
85702,US,AZ,PHX,F
85701,US,AZ,PHX,F
85707,US,AZ,PHX,F
85755,US,AZ,PHX,F
85745,US,AZ,PHX,F
85746,US,AZ,PHX,F
85747,US,AZ,PHX,F
85748,US,AZ,PHX,F
85749,US,AZ,PHX,F
85621,US,AZ,OLS,A
85744,US,AZ,PHX,F
85754,US,AZ,PHX,F
85750,US,AZ,PHX,F
85757,US,AZ,PHX,F
85775,US,AZ,PHX,F
85777,US,AZ,PHX,F
85621,US,AZ,OLS,A
85648,US,AZ,OLS,A
85724,US,AZ,PHX,F
85703,US,AZ,PHX,F
85751,US,AZ,PHX,F
85728,US,AZ,PHX,F
85725,US,AZ,PHX,F
85752,US,AZ,PHX,F
85726,US,AZ,PHX,F
85730,US,AZ,PHX,F
85731,US,AZ,PHX,F
85732,US,AZ,PHX,F
85733,US,AZ,PHX,F
85734,US,AZ,PHX,F
85735,US,AZ,PHX,F
85742,US,AZ,PHX,F
85736,US,AZ,PHX,F
85737,US,AZ,PHX,F
85738,US,AZ,PHX,F
85739,US,AZ,PHX,F
85740,US,AZ,PHX,F
85741,US,AZ,PHX,F
85743,US,AZ,PHX,F
85364,US,AZ,CXL,E
85365,US,AZ,CXL,E
85366,US,AZ,CXL,E
85367,US,AZ,CXL,E
85369,US,AZ,CXL,E
85645,US,AZ,TUS,C
85329,US,AZ,PHX,E
85230,US,AZ,PHX,E
85326,US,AZ,PHX,E
86015,US,AZ,PHX,F
85607,US,AZ,TUS,E
85603,US,AZ,TUS,D
85603,US,AZ,TUS,D
85086,US,AZ,PHX,A
85322,US,AZ,PHX,E
85246,US,AZ,PHX,C
85637,US,AZ,TUS,C
85624,US,AZ,TUS,D
86303,US,AZ,PHX,F
85635,US,AZ,TUS,D
85650,US,AZ,TUS,D
85603,US,AZ,TUS,D
85637,US,AZ,TUS,C
85670,US,AZ,TUS,D
85671,US,AZ,TUS,D
85636,US,AZ,TUS,D
85613,US,AZ,TUS,D
85646,US,AZ,TUS,C
85603,US,AZ,TUS,D
85390,US,AZ,PHX,F
85365,US,AZ,PHX,F
85358,US,AZ,PHX,F
85617,US,AZ,TUS,B
85617,US,AZ,TUS,B
85277,US,AZ,PHX,C
86330,US,AZ,PHX,F
85275,US,AZ,PHX,C
85274,US,AZ,PHX,C
85603,US,AZ,TUS,D
85365,US,AZ,PHX,F
85645,US,AZ,TUS,C
86024,US,AZ,PHX,F
85337,US,AZ,PHX,F
85369,US,AZ,PHX,F
85367,US,AZ,PHX,F
85366,US,AZ,PHX,F
85603,US,AZ,TUS,D
85364,US,AZ,PHX,F
85365,US,AZ,PHX,F
85603,US,AZ,TUS,D
85603,US,AZ,TUS,D
86038,US,AZ,PHX,F
85624,US,AZ,TUS,D
85646,US,AZ,TUS,C
86015,US,AZ,PHX,E
85635,US,AZ,TUS,D
86303,US,AZ,PHX,E
86330,US,AZ,PHX,E
86313,US,AZ,PHX,E
86304,US,AZ,PHX,E
85343,US,AZ,PHX,E
86018,US,AZ,PHX,F
85359,US,AZ,PHX,F
86018,US,AZ,PHX,F
86018,US,AZ,PHX,E
85297,US,AZ,PHX,D
86038,US,AZ,PHX,E
85670,US,AZ,TUS,D
85613,US,AZ,TUS,D
85648,US,AZ,TUS,D
85346,US,AZ,PHX,F
85070,US,AZ,PHX,A
85086,US,AZ,PHX,A
85617,US,AZ,TUS,B
85655,US,AZ,TUS,E
85607,US,AZ,TUS,E
85608,US,AZ,TUS,E
85045,US,AZ,PHX,A
86305,US,AZ,PHX,E
85042,US,AZ,PHX,A
86024,US,AZ,PHX,E
85048,US,AZ,PHX,A
85053,US,AZ,PHX,A
85086,US,AZ,PHX,A
85085,US,AZ,PHX,A
85607,US,AZ,TUS,E
85624,US,AZ,TUS,D
85030,US,AZ,PHX,A
85628,US,AZ,TUS,D
85296,US,AZ,PHX,D
85299,US,AZ,PHX,D
85648,US,AZ,TUS,D
85662,US,AZ,TUS,D
85613,US,AZ,TUS,D
85290,US,AZ,PHX,E
85218,US,AZ,PHX,E
85219,US,AZ,PHX,E
85278,US,AZ,PHX,E
85264,US,AZ,PHX,B
85264,US,AZ,PHX,B
85218,US,AZ,PHX,E
85376,US,AZ,PHX,D
85387,US,AZ,PHX,D
85379,US,AZ,PHX,D
85318,US,AZ,PHX,D
85376,US,AZ,PHX,D
85263,US,AZ,PHX,B
85250,US,AZ,PHX,B
85263,US,AZ,PHX,B
85218,US,AZ,PHX,E
85742,US,AZ,TUS,A
85215,US,AZ,PHX,C
85378,US,AZ,PHX,D
85754,US,AZ,TUS,A
85378,US,AZ,PHX,D
85218,US,AZ,PHX,E
85387,US,AZ,PHX,D
85742,US,AZ,TUS,A
85752,US,AZ,TUS,A
85387,US,AZ,PHX,D
85219,US,AZ,PHX,E
85290,US,AZ,PHX,E
85750,US,AZ,TUS,A
85379,US,AZ,PHX,D
85728,US,AZ,TUS,A
85902,US,AZ,PHX,L
85930,US,AZ,PHX,L
85929,US,AZ,PHX,L
85928,US,AZ,PHX,L
85927,US,AZ,PHX,L
85926,US,AZ,PHX,L
85925,US,AZ,PHX,L
85924,US,AZ,PHX,L
85923,US,AZ,PHX,L
85920,US,AZ,PHX,L
85613,US,AZ,PHX,L
85911,US,AZ,PHX,L
85934,US,AZ,PHX,L
85901,US,AZ,PHX,L
85671,US,AZ,PHX,L
85670,US,AZ,PHX,L
85650,US,AZ,PHX,L
85636,US,AZ,PHX,L
85635,US,AZ,PHX,L
85626,US,AZ,PHX,L
85625,US,AZ,PHX,L
85624,US,AZ,PHX,L
85644,US,AZ,PHX,O
85912,US,AZ,PHX,L
86507,US,AZ,PHX,L
85643,US,AZ,PHX,O
85638,US,AZ,PHX,O
85637,US,AZ,PHX,O
85611,US,AZ,PHX,O
85634,US,AZ,PHX,N
85341,US,AZ,PHX,N
85609,US,AZ,PHX,M
85606,US,AZ,PHX,M
86538,US,AZ,PHX,L
86535,US,AZ,PHX,L
85931,US,AZ,PHX,L
86510,US,AZ,PHX,L
85933,US,AZ,PHX,L
86505,US,AZ,PHX,L
86503,US,AZ,PHX,L
85941,US,AZ,PHX,L
85940,US,AZ,PHX,L
85939,US,AZ,PHX,L
85938,US,AZ,PHX,L
